base_mae,basis_dim,coef,corr_mae,delta_pct,denominator,fit_start,group,lambda,locality,locality_factor,n_cal,nonharm,nuisance,response_rule,ridge,role,shrinkage,source_dot,source_full_norm,source_perp_norm,source_retention,test_curve,test_label,test_scale,train_scale,variant,win
0.0056693997340904675,4,0.0186012135954047,0.004099133241701229,-27.697226620785344,0.0020400885888890905,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,3.7948123595473736e-05,0.1697216607782859,0.006331555013508949,0.0013917019116719191,wsdcon_3.csv,WSD-con 3e-5,100,25,observation_bracket_mplld_neff,1
0.004934623402238123,4,0.0186012135954047,0.004530808563599806,-8.183295982732242,0.0020400885888890905,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,3.7948123595473736e-05,0.1697216607782859,0.006331555013508949,0.0013917019116719191,wsdcon_9.csv,WSD-con 9e-5,100,25,observation_bracket_mplld_neff,1
0.0013816404339982303,4,0.0186012135954047,0.0012257274885830308,-11.284625259845226,0.0020400885888890905,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,3.7948123595473736e-05,0.1697216607782859,0.006331555013508949,0.0013917019116719191,wsdcon_18.csv,WSD-con 18e-5,100,25,observation_bracket_mplld_neff,1
0.0032781062167547585,4,0.04738884761837541,0.0032781062167547585,0.0,0.002172684106541106,8000,extra_control,9.02600304324791,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00010296099604774261,0.34183367340520177,0.01314093248369788,0.001477823893045975,cosine_24000.csv,Cosine 24k,100,25,observation_bracket_mplld_neff,0
0.001848699219840022,4,0.047393104006591434,0.001848699219840022,0.0,0.002172711400767273,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00010297153739287033,0.34185844500004126,0.013141970962046482,0.0014778432790477976,constant_24000.csv,Constant 24k,100,25,observation_bracket_mplld_neff,0
0.004776169698442608,4,0.047393104006591434,0.004776169698442608,0.0,0.002172711400767273,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00010297153739287033,0.34185844500004126,0.013141970962046482,0.0014778432790477976,constant_72000.csv,Constant 72k,100,25,observation_bracket_mplld_neff,0
0.004701998914275349,4,0.04735528061043357,0.003392034105107038,-27.859742910429762,0.0021724689574154367,8000,core_wsd,9.031125300869606,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00010287787709586406,0.34163832611364137,0.013132743712394476,0.0014776710585123038,wsd_20000_24000.csv,WSD sharp,400,25,observation_bracket_mplld_neff,1
0.0038535563963712593,4,0.04737830779412671,0.0029163384132066547,-24.32085810518163,0.002172616531913509,8000,core_wsd,9.02761081624502,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00010293489476760635,0.341772334069947,0.013138361081714456,0.0014777758946908194,wsdld_20000_24000.csv,WSD linear,400,25,observation_bracket_mplld_neff,1
0.008173606778800102,4,0.0186012135954047,0.006419203832814264,-21.464244530777243,0.0020400885888890905,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,3.7948123595473736e-05,0.1697216607782859,0.006331555013508949,0.0013917019116719191,wsdcon_3.csv,WSD-con 3e-5,400,25,observation_bracket_mplld_neff,1
0.006687305974578527,4,0.0186012135954047,0.006304626018323069,-5.722483130130396,0.0020400885888890905,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,3.7948123595473736e-05,0.1697216607782859,0.006331555013508949,0.0013917019116719191,wsdcon_9.csv,WSD-con 9e-5,400,25,observation_bracket_mplld_neff,1
0.0025579541942073844,4,0.0186012135954047,0.0024773071362512895,-3.1527952352987443,0.0020400885888890905,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,3.7948123595473736e-05,0.1697216607782859,0.006331555013508949,0.0013917019116719191,wsdcon_18.csv,WSD-con 18e-5,400,25,observation_bracket_mplld_neff,1
0.007134640765897494,4,0.04738884761837541,0.007134640765897494,0.0,0.002172684106541106,8000,extra_control,9.02600304324791,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00010296099604774261,0.34183367340520177,0.01314093248369788,0.001477823893045975,cosine_24000.csv,Cosine 24k,400,25,observation_bracket_mplld_neff,0
0.001679822173746335,4,0.047393104006591434,0.001679822173746335,0.0,0.002172711400767273,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00010297153739287033,0.34185844500004126,0.013141970962046482,0.0014778432790477976,constant_24000.csv,Constant 24k,400,25,observation_bracket_mplld_neff,0
0.004118245803084534,4,0.047393104006591434,0.004118245803084534,0.0,0.002172711400767273,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00010297153739287033,0.34185844500004126,0.013141970962046482,0.0014778432790477976,constant_72000.csv,Constant 72k,400,25,observation_bracket_mplld_neff,0
0.003408385839825258,4,0.08189994784284672,0.0027377318631732566,-19.676586166265274,0.0021469828640467547,8000,core_wsd,9.031125300869606,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.0001758377845849149,0.34163832611364137,0.012123648957585121,0.0012593125600914583,wsd_20000_24000.csv,WSD sharp,25,100,observation_bracket_mplld_neff,1
0.0031360955249893426,4,0.08193941176606288,0.0023749269526203284,-24.271217706979787,0.0021471105052341573,8000,core_wsd,9.02761081624502,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017593297179562093,0.341772334069947,0.012128911955907562,0.0012594179484486092,wsdld_20000_24000.csv,WSD linear,25,100,observation_bracket_mplld_neff,1
0.004487187642230267,4,0.03271892621544682,0.0025779438016060286,-42.548785405267495,0.0020340057005119217,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_3.csv,WSD-con 3e-5,25,100,observation_bracket_mplld_neff,1
0.002926482771138891,4,0.03271892621544682,0.0023677311423525174,-19.092940997186382,0.0020340057005119217,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_9.csv,WSD-con 9e-5,25,100,observation_bracket_mplld_neff,1
0.002504818961791151,4,0.03271892621544682,0.0021547245602291936,-13.976834529854054,0.0020340057005119217,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_18.csv,WSD-con 18e-5,25,100,observation_bracket_mplld_neff,1
0.004428106847791531,4,0.08195747501285224,0.004428106847791531,0.0,0.002147168953475683,8000,extra_control,9.02600304324791,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017597654585285537,0.34183367340520177,0.012131321176017186,0.0012594662017095595,cosine_24000.csv,Cosine 24k,25,100,observation_bracket_mplld_neff,0
0.003761619732988638,4,0.08196476967207476,0.003761619732988638,0.0,0.002147192561639977,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_24000.csv,Constant 24k,25,100,observation_bracket_mplld_neff,0
0.0015795124507172926,4,0.08196476967207476,0.0015795124507172926,0.0,0.002147192561639977,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_72000.csv,Constant 72k,25,100,observation_bracket_mplld_neff,0
0.0037480705220761528,4,0.08189994784284672,0.0016538451650695,-55.87475861704457,0.0021469828640467547,8000,core_wsd,9.031125300869606,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.0001758377845849149,0.34163832611364137,0.012123648957585121,0.0012593125600914583,wsd_20000_24000.csv,WSD sharp,100,100,observation_bracket_mplld_neff,1
0.003248313740665229,4,0.08193941176606288,0.001656475481788238,-49.00506496490684,0.0021471105052341573,8000,core_wsd,9.02761081624502,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017593297179562093,0.341772334069947,0.012128911955907562,0.0012594179484486092,wsdld_20000_24000.csv,WSD linear,100,100,observation_bracket_mplld_neff,1
0.0056693997340904675,4,0.03271892621544682,0.003245398207353299,-42.755876114388094,0.0020340057005119217,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_3.csv,WSD-con 3e-5,100,100,observation_bracket_mplld_neff,1
0.004934623402238123,4,0.03271892621544682,0.004448863421130836,-9.843911916094106,0.0020340057005119217,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_9.csv,WSD-con 9e-5,100,100,observation_bracket_mplld_neff,1
0.0013816404339982303,4,0.03271892621544682,0.0012048097507307812,-12.798603668230202,0.0020340057005119217,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_18.csv,WSD-con 18e-5,100,100,observation_bracket_mplld_neff,1
0.0032781062167547585,4,0.08195747501285224,0.0032781062167547585,0.0,0.002147168953475683,8000,extra_control,9.02600304324791,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017597654585285537,0.34183367340520177,0.012131321176017186,0.0012594662017095595,cosine_24000.csv,Cosine 24k,100,100,observation_bracket_mplld_neff,0
0.001848699219840022,4,0.08196476967207476,0.001848699219840022,0.0,0.002147192561639977,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_24000.csv,Constant 24k,100,100,observation_bracket_mplld_neff,0
0.004776169698442608,4,0.08196476967207476,0.004776169698442608,0.0,0.002147192561639977,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_72000.csv,Constant 72k,100,100,observation_bracket_mplld_neff,0
0.004701998914275349,4,0.08189994784284672,0.002480739673203919,-47.24074338527916,0.0021469828640467547,8000,core_wsd,9.031125300869606,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.0001758377845849149,0.34163832611364137,0.012123648957585121,0.0012593125600914583,wsd_20000_24000.csv,WSD sharp,400,100,observation_bracket_mplld_neff,1
0.0038535563963712593,4,0.08193941176606288,0.0022414838508321732,-41.83337104024507,0.0021471105052341573,8000,core_wsd,9.02761081624502,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017593297179562093,0.341772334069947,0.012128911955907562,0.0012594179484486092,wsdld_20000_24000.csv,WSD linear,400,100,observation_bracket_mplld_neff,1
0.008173606778800102,4,0.03271892621544682,0.005151523528695989,-36.973680431293765,0.0020340057005119217,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_3.csv,WSD-con 3e-5,400,100,observation_bracket_mplld_neff,1
0.006687305974578527,4,0.03271892621544682,0.006058535504313034,-9.40244805091518,0.0020340057005119217,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_9.csv,WSD-con 9e-5,400,100,observation_bracket_mplld_neff,1
0.0025579541942073844,4,0.03271892621544682,0.002435875013612987,-4.772531926914548,0.0020340057005119217,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_18.csv,WSD-con 18e-5,400,100,observation_bracket_mplld_neff,1
0.007134640765897494,4,0.08195747501285224,0.007134640765897494,0.0,0.002147168953475683,8000,extra_control,9.02600304324791,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017597654585285537,0.34183367340520177,0.012131321176017186,0.0012594662017095595,cosine_24000.csv,Cosine 24k,400,100,observation_bracket_mplld_neff,0
0.001679822173746335,4,0.08196476967207476,0.001679822173746335,0.0,0.002147192561639977,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_24000.csv,Constant 24k,400,100,observation_bracket_mplld_neff,0
0.004118245803084534,4,0.08196476967207476,0.004118245803084534,0.0,0.002147192561639977,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_72000.csv,Constant 72k,400,100,observation_bracket_mplld_neff,0
0.003408385839825258,4,0.07877182557247302,0.002651150511032472,-22.216831203347798,0.002158656368343973,8000,core_wsd,9.031125300869606,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017004130291809952,0.3416543580606147,0.012595886961384384,0.0013592006680934836,wsd_20000_24000.csv,WSD sharp,25,400,observation_bracket_mplld_neff,1
0.0031360955249893426,4,0.07880917466977902,0.002313493466513436,-26.230133996913306,0.002158794038417391,8000,core_wsd,9.02761081624502,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017013277644971383,0.34178838077740026,0.012601350658456856,0.0013593134197573322,wsdld_20000_24000.csv,WSD linear,25,400,observation_bracket_mplld_neff,1
0.004487187642230267,4,0.031783300219353904,0.0024500343723400505,-45.399333219720006,0.002036467402997324,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_3.csv,WSD-con 3e-5,25,400,observation_bracket_mplld_neff,1
0.002926482771138891,4,0.031783300219353904,0.0023464068226302535,-19.821608185408547,0.002036467402997324,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_9.csv,WSD-con 9e-5,25,400,observation_bracket_mplld_neff,1
0.002504818961791151,4,0.031783300219353904,0.0021584233907330197,-13.829165953392097,0.002036467402997324,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_18.csv,WSD-con 18e-5,25,400,observation_bracket_mplld_neff,1
0.004428106847791531,4,0.07882626972788319,0.004428106847791531,0.0,0.0021588570786442236,8000,extra_control,9.02600304324791,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.0001701746503851595,0.34184972687100396,0.012603851738425974,0.001359365041869413,cosine_24000.csv,Cosine 24k,25,400,observation_bracket_mplld_neff,0
0.003761619732988638,4,0.07883317335826752,0.003761619732988638,0.0,0.0021588825415218256,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017019156165592726,0.34187450119553464,0.01260486182081445,0.0013593858914163763,constant_24000.csv,Constant 24k,25,400,observation_bracket_mplld_neff,0
0.0015795124507172926,4,0.07883317335826752,0.0015795124507172926,0.0,0.0021588825415218256,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017019156165592726,0.34187450119553464,0.01260486182081445,0.0013593858914163763,constant_72000.csv,Constant 72k,25,400,observation_bracket_mplld_neff,0
0.0037480705220761528,4,0.07877182557247302,0.001689015573794224,-54.93639823888279,0.002158656368343973,8000,core_wsd,9.031125300869606,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017004130291809952,0.3416543580606147,0.012595886961384384,0.0013592006680934836,wsd_20000_24000.csv,WSD sharp,100,400,observation_bracket_mplld_neff,1
0.003248313740665229,4,0.07880917466977902,0.0017033342590410253,-47.56250796475725,0.002158794038417391,8000,core_wsd,9.02761081624502,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017013277644971383,0.34178838077740026,0.012601350658456856,0.0013593134197573322,wsdld_20000_24000.csv,WSD linear,100,400,observation_bracket_mplld_neff,1
0.0056693997340904675,4,0.031783300219353904,0.003285718311680382,-42.04468787192505,0.002036467402997324,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_3.csv,WSD-con 3e-5,100,400,observation_bracket_mplld_neff,1
0.004934623402238123,4,0.031783300219353904,0.004421313221418117,-10.402215913522229,0.002036467402997324,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_9.csv,WSD-con 9e-5,100,400,observation_bracket_mplld_neff,1
0.0013816404339982303,4,0.031783300219353904,0.001200649996658799,-13.099677230469876,0.002036467402997324,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_18.csv,WSD-con 18e-5,100,400,observation_bracket_mplld_neff,1
0.0032781062167547585,4,0.07882626972788319,0.0032781062167547585,0.0,0.0021588570786442236,8000,extra_control,9.02600304324791,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.0001701746503851595,0.34184972687100396,0.012603851738425974,0.001359365041869413,cosine_24000.csv,Cosine 24k,100,400,observation_bracket_mplld_neff,0
0.001848699219840022,4,0.07883317335826752,0.001848699219840022,0.0,0.0021588825415218256,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017019156165592726,0.34187450119553464,0.01260486182081445,0.0013593858914163763,constant_24000.csv,Constant 24k,100,400,observation_bracket_mplld_neff,0
0.004776169698442608,4,0.07883317335826752,0.004776169698442608,0.0,0.0021588825415218256,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017019156165592726,0.34187450119553464,0.01260486182081445,0.0013593858914163763,constant_72000.csv,Constant 72k,100,400,observation_bracket_mplld_neff,0
0.004701998914275349,4,0.07877182557247302,0.0025506105324581427,-45.754761348105674,0.002158656368343973,8000,core_wsd,9.031125300869606,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017004130291809952,0.3416543580606147,0.012595886961384384,0.0013592006680934836,wsd_20000_24000.csv,WSD sharp,400,400,observation_bracket_mplld_neff,1
0.0038535563963712593,4,0.07880917466977902,0.002298012977277065,-40.36643710622706,0.002158794038417391,8000,core_wsd,9.02761081624502,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017013277644971383,0.34178838077740026,0.012601350658456856,0.0013593134197573322,wsdld_20000_24000.csv,WSD linear,400,400,observation_bracket_mplld_neff,1
0.008173606778800102,4,0.031783300219353904,0.00523385818839344,-35.96635695800162,0.002036467402997324,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_3.csv,WSD-con 3e-5,400,400,observation_bracket_mplld_neff,1
0.006687305974578527,4,0.031783300219353904,0.006074232147723053,-9.167725077722555,0.002036467402997324,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_9.csv,WSD-con 9e-5,400,400,observation_bracket_mplld_neff,1
0.0025579541942073844,4,0.031783300219353904,0.0024386208529749995,-4.665186792735431,0.002036467402997324,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_18.csv,WSD-con 18e-5,400,400,observation_bracket_mplld_neff,1
0.007134640765897494,4,0.07882626972788319,0.007134640765897494,0.0,0.0021588570786442236,8000,extra_control,9.02600304324791,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.0001701746503851595,0.34184972687100396,0.012603851738425974,0.001359365041869413,cosine_24000.csv,Cosine 24k,400,400,observation_bracket_mplld_neff,0
