base_mae,corr_mae,delta_pct,kappa,rule,scale,test_curve,test_label,train_id,train_label,train_size,win
0.002504818961791151,0.002169983282161355,-13.367659888296313,0.016364874874118,inner_cv_mean,25,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.007265129575917493,0.006955754693518026,-4.25835326358095,0.027239408839724536,inner_cv_mean,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1,1
0.003248313740665229,0.002641161666662247,-18.691300239940556,0.027239408839724536,inner_cv_mean,100,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1,1
0.0056693997340904675,0.0047085087355377125,-16.948725502187745,0.027239408839724536,inner_cv_mean,100,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.004934623402238123,0.00494128700778561,0.13503777298313757,0.027239408839724536,inner_cv_mean,100,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1,0
0.0013816404339982303,0.0012854375601474247,-6.962945747933203,0.027239408839724536,inner_cv_mean,100,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.005612615040270773,0.005268200425815778,-6.136437507005277,0.04808967259435133,inner_cv_mean,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1,1
0.0038535563963712593,0.0027742515312565636,-28.00802049065726,0.04808967259435133,inner_cv_mean,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1,1
0.008173606778800102,0.005880754159461106,-28.051907577521007,0.04808967259435133,inner_cv_mean,400,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.006687305974578527,0.006629356280841463,-0.8665626181508235,0.04808967259435133,inner_cv_mean,400,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.0025579541942073844,0.0025231947987766606,-1.3588748191597166,0.04808967259435133,inner_cv_mean,400,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.00744534704076948,0.007259418934678206,-2.4972389476697776,0.016364874874118,inner_cv_worst,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1,1
0.0031360955249893426,0.002769185411470679,-11.699583465969532,0.016364874874118,inner_cv_worst,25,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1,1
0.004487187642230267,0.0027666029722471096,-38.34438867209875,0.016364874874118,inner_cv_worst,25,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.002926482771138891,0.0021961967294928486,-24.954394020294846,0.016364874874118,inner_cv_worst,25,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.002504818961791151,0.002169983282161355,-13.367659888296313,0.016364874874118,inner_cv_worst,25,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.007265129575917493,0.006955754693518026,-4.25835326358095,0.027239408839724536,inner_cv_worst,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1,1
0.003248313740665229,0.002641161666662247,-18.691300239940556,0.027239408839724536,inner_cv_worst,100,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1,1
0.0056693997340904675,0.0047085087355377125,-16.948725502187745,0.027239408839724536,inner_cv_worst,100,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.004934623402238123,0.00494128700778561,0.13503777298313757,0.027239408839724536,inner_cv_worst,100,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1,0
0.0013816404339982303,0.0012854375601474247,-6.962945747933203,0.027239408839724536,inner_cv_worst,100,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.005612615040270773,0.005268200425815778,-6.136437507005277,0.04808967259435133,inner_cv_worst,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1,1
0.0038535563963712593,0.0027742515312565636,-28.00802049065726,0.04808967259435133,inner_cv_worst,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1,1
0.008173606778800102,0.005880754159461106,-28.051907577521007,0.04808967259435133,inner_cv_worst,400,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.006687305974578527,0.006629356280841463,-0.8665626181508235,0.04808967259435133,inner_cv_worst,400,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.0025579541942073844,0.0025231947987766606,-1.3588748191597166,0.04808967259435133,inner_cv_worst,400,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.00744534704076948,0.007259418934678206,-2.4972389476697776,0.016364874874118,inner_cv_safe,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1,1
0.0031360955249893426,0.002769185411470679,-11.699583465969532,0.016364874874118,inner_cv_safe,25,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1,1
0.004487187642230267,0.0027666029722471096,-38.34438867209875,0.016364874874118,inner_cv_safe,25,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.002926482771138891,0.0021961967294928486,-24.954394020294846,0.016364874874118,inner_cv_safe,25,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.002504818961791151,0.002169983282161355,-13.367659888296313,0.016364874874118,inner_cv_safe,25,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.007265129575917493,0.006955754693518026,-4.25835326358095,0.027239408839724536,inner_cv_safe,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1,1
0.003248313740665229,0.002641161666662247,-18.691300239940556,0.027239408839724536,inner_cv_safe,100,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1,1
0.0056693997340904675,0.0047085087355377125,-16.948725502187745,0.027239408839724536,inner_cv_safe,100,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.004934623402238123,0.00494128700778561,0.13503777298313757,0.027239408839724536,inner_cv_safe,100,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1,0
0.0013816404339982303,0.0012854375601474247,-6.962945747933203,0.027239408839724536,inner_cv_safe,100,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.005612615040270773,0.005268200425815778,-6.136437507005277,0.04808967259435133,inner_cv_safe,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1,1
0.0038535563963712593,0.0027742515312565636,-28.00802049065726,0.04808967259435133,inner_cv_safe,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1,1
0.008173606778800102,0.005880754159461106,-28.051907577521007,0.04808967259435133,inner_cv_safe,400,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.006687305974578527,0.006629356280841463,-0.8665626181508235,0.04808967259435133,inner_cv_safe,400,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.0025579541942073844,0.0025231947987766606,-1.3588748191597166,0.04808967259435133,inner_cv_safe,400,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.00744534704076948,0.007259418934678206,-2.4972389476697776,0.016364874874118,inner_cv_band_mean,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1,1
0.0031360955249893426,0.002769185411470679,-11.699583465969532,0.016364874874118,inner_cv_band_mean,25,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1,1
0.004487187642230267,0.0027666029722471096,-38.34438867209875,0.016364874874118,inner_cv_band_mean,25,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1,1
